Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
39,41429,571,Employed,High School,14,10924,96,Married,1,Own,530,0.4995526895642183,3,2,0.4236327614845421,0,Education,0,27,27,1010,1394,129188,4596,3452.4166666666665,0.6147141065253986,4,124592,0.260424,0.299094486826708,300.5574001270099,0.2405727582496347,0,54.0
22,44436,596,Employed,High School,0,32715,36,Married,1,Mortgage,191,0.0381625365409905,2,1,0.3929159250015666,0,Other,0,22,17,3079,1330,19206,24673,3703.0,0.906984596967536,5,7950,0.219715,0.1888980757174647,1197.3798283817146,0.3749337910833688,0,54.0
22,81180,577,Employed,Bachelor,0,19252,48,Widowed,1,Mortgage,277,0.1608758396204214,1,0,0.0383428703783838,0,Education,0,22,23,1994,845,11228,18893,6765.0,0.9166399713721504,5,3112,0.225752,0.2439860457142199,631.9004903237443,0.1343533614669245,0,48.0
42,117906,565,Employed,Bachelor,17,25914,24,Married,2,Rent,738,0.3574593617118561,2,1,0.0110395891686611,0,Home,0,23,29,224,640,162646,8866,9825.5,0.7651622192036014,8,153780,0.2184139999999999,0.2110712423281145,1332.971670367171,0.2107751941750721,1,36.0
53,80658,658,Employed,Bachelor,29,28390,36,Widowed,3,Rent,337,0.1172505337713899,3,0,0.4787734191951592,0,Debt Consolidation,1,27,22,2632,4490,127683,62148,6721.5,0.8174160858721188,6,65535,0.18439,0.2087182016126779,1067.727657540767,0.2089902042015572,0,52.0
45,44631,633,Employed,Bachelor,21,17556,60,Single,1,Mortgage,440,0.1829162690182661,2,1,0.1420317874892002,0,Auto,0,21,15,3677,2136,11615,9206,3719.25,0.7603007523757604,5,2409,0.206056,0.2132939292503543,478.2075499755111,0.2468797606978587,0,47.0
29,63914,631,Employed,Master,9,17142,60,Married,2,Rent,502,0.5237168102628191,2,0,0.1951161831541188,0,Debt Consolidation,0,34,14,14167,2214,114840,26787,5326.166666666667,0.6166872820478828,4,88053,0.206642,0.1999866703176852,454.14544078795336,0.1795184981296029,1,36.8
40,96440,579,Employed,Associate,18,28079,48,Divorced,2,Own,636,0.2935955700405928,2,2,0.1804088614112001,1,Home,1,34,25,3954,6276,10230,20547,8036.666666666667,0.956367211760919,3,4331,0.233579,0.2314883293070057,902.2644727136276,0.1914057825856857,0,67.0
36,75586,624,Employed,Associate,16,17073,36,Divorced,3,Rent,196,0.4462611869931394,4,0,0.2494528653072142,0,Auto,1,23,8,12436,495,20336,39786,6298.833333333333,0.6335913637582723,5,7274,0.190073,0.1670197483017765,606.1697232623872,0.1273521112262673,1,45.6
40,83726,620,Self-Employed,Master,17,17616,36,Married,0,Rent,468,0.5254437609918838,6,0,0.2564894868740044,0,Home,0,21,22,614,1437,124339,31489,6977.166666666667,0.8661449293446358,5,92850,0.192616,0.1973212193679115,652.2717374900014,0.1605625594185798,1,40.0
40,39038,576,Employed,High School,19,25571,60,Married,1,Rent,589,0.0628330467255394,1,1,0.7871264119368109,0,Education,0,27,8,6889,482,158452,3061,3253.1666666666665,0.94266073747948,3,155391,0.242571,0.2649338268505981,773.0945092003172,0.4186980406374252,0,55.0
55,232471,632,Self-Employed,Bachelor,32,29754,60,Married,2,Rent,368,0.1216682291530794,1,1,0.1089072835548223,0,Other,0,24,5,3810,7890,48781,4257,10338.833333333334,0.8016622929623216,6,44524,0.218754,0.2202978002485982,822.2769811801818,0.1151268177757176,1,39.2
51,265452,633,Employed,Associate,30,26241,72,Married,0,Mortgage,399,0.142014890465416,2,1,0.375176351223946,0,Home,0,20,14,12380,423,62228,8451,22121.0,0.9073521563575604,7,53777,0.224741,0.2100043196409288,643.8557327748719,0.0471432454579301,1,36.8
37,38482,606,Employed,Associate,14,36379,72,Married,1,Rent,477,0.2666988199420431,6,0,0.2971477245157786,0,Auto,0,25,15,8998,371,61598,120403,3206.833333333333,0.8550435188732356,4,7628,0.248379,0.212598606563068,898.1496083839018,0.4288185463491196,0,50.0
53,33091,588,Employed,High School,33,24177,72,Single,2,Rent,325,0.2730554196545242,2,1,0.2007561250061911,0,Other,0,27,10,2903,2040,88519,43293,2757.583333333333,0.7975988826204372,6,45226,0.245177,0.2118131094157352,595.7812439003256,0.3339087645221935,0,53.0
47,18388,587,Employed,High School,25,24570,96,Married,3,Own,181,0.6528889986520182,3,1,0.1650365816081551,0,Debt Consolidation,0,30,26,1290,1207,191965,8232,1532.3333333333333,0.892900387375716,4,183733,0.26607,0.2749600526325696,635.1490781198469,0.5326184977941137,0,50.0
40,138124,648,Employed,Bachelor,20,18339,36,Married,1,Own,567,0.3484017750342304,2,0,0.1121355560550713,0,Auto,0,28,19,2108,1538,355432,19168,11510.333333333334,0.7849434659953063,4,336264,0.179339,0.1841592251914431,666.8314344418959,0.1071933712700381,1,31.200000000000003
44,68279,613,Employed,Master,25,27388,36,Married,1,Mortgage,401,0.1859027506937995,4,2,0.2213012605685716,0,Debt Consolidation,0,24,18,4272,3061,32985,47940,5689.916666666667,0.9804715253529392,3,1171,0.205888,0.2118766053892567,1034.4855157731408,0.2522858593312393,1,38.400000000000006
43,22504,557,Employed,High School,21,40809,60,Married,0,Rent,668,0.1364391030043876,3,1,0.5822154680254562,0,Debt Consolidation,0,22,4,23347,587,81780,10304,1875.3333333333333,0.7568789067537814,7,71476,0.2673089999999999,0.2794341107871397,1269.2288807587672,1.033005091055155,0,60.0
39,45224,552,Employed,High School,16,14451,84,Married,2,Rent,220,0.2339040291916745,1,1,0.2505801448311199,0,Debt Consolidation,0,23,21,3876,1515,115050,21543,3768.6666666666665,0.7489843377212546,5,93507,0.263451,0.2942611612714278,407.6351161653808,0.1665403633907785,0,51.0
31,48561,612,Employed,Associate,10,15607,96,Single,1,Own,1056,0.3163466706483667,2,0,0.4196700061686919,0,Debt Consolidation,0,13,13,18374,616,143205,23328,4046.75,0.8378458757359998,4,119877,0.244607,0.2864192261158247,415.6984031278454,0.3636741590480868,0,50.0
24,15000,542,Employed,High School,3,35509,24,Married,3,Mortgage,1011,0.0874565853282518,3,1,0.1967732778125873,0,Home,0,31,4,722,1451,10404,126639,1250.0,0.8177651912785076,7,8668,0.239509,0.2549481260465592,1903.9963697540163,2.331997095803213,0,54.0
49,41944,483,Employed,High School,28,24721,48,Divorced,2,Mortgage,459,0.1448422625642712,3,1,0.4910664037678546,0,Home,0,24,25,1393,2137,45301,108916,3495.333333333333,0.715439387198655,5,7675,0.278221,0.3087249268403879,902.6926371348014,0.3895744718104524,0,56.0
18,45667,631,Employed,Master,0,45460,60,Single,1,Own,326,0.1245967010245655,1,2,0.1887990983566499,0,Auto,0,28,24,2785,1179,66082,37120,3805.5833333333335,0.82298046614501,0,28962,0.23496,0.2375883989162251,1301.4360578353992,0.4276443097647051,0,47.0
47,21690,612,Employed,High School,24,11877,48,Widowed,0,Mortgage,653,0.1919838068819587,3,1,0.5723908444127114,0,Debt Consolidation,0,23,21,2955,3464,192849,9078,1807.5,0.9775894177577116,5,183771,0.200877,0.1774330274041561,347.2957631277373,0.5534139768341562,0,52.0
40,36755,565,Employed,Master,19,23750,60,Single,2,Rent,404,0.3222276092548022,3,1,0.507066429330162,0,Home,0,32,6,1724,478,44143,39660,3062.9166666666665,0.8850018321520132,2,4483,0.2462499999999999,0.2524122856400537,700.4567384799569,0.360589875166902,0,61.0
61,91186,565,Employed,Master,41,14174,36,Married,0,Own,231,0.3510399560693521,7,2,0.5315060982344236,0,Education,0,21,26,5887,1706,313125,13240,7598.833333333333,0.7287826356213547,2,299885,0.2166739999999999,0.2226935547459387,543.2885657135087,0.1018957163222655,1,40.8
46,69304,576,Employed,High School,23,44730,48,Single,0,Rent,164,0.1500233750940535,0,2,0.3904472468488609,0,Debt Consolidation,1,21,29,1779,4181,32862,47377,5775.333333333333,0.4851999205169412,10,2874,0.25173,0.2425201823659678,1464.5190892114542,0.281978371674614,0,59.0
35,62066,518,Employed,Bachelor,16,16614,36,Single,0,Own,543,0.2680010635979645,3,0,0.2917124104583069,0,Home,0,23,1,1086,1941,34490,50330,5172.166666666667,0.9060908651006512,4,7611,0.242614,0.289461320326412,695.7347947799253,0.2395001697766748,0,56.0
40,43722,631,Employed,Master,19,50139,24,Widowed,3,Other,604,0.2239464390123207,4,1,0.3121128809135732,0,Home,0,16,16,1204,343,55145,14844,3643.5,0.8965208913301402,4,40301,0.209639,0.2515668,2679.9377991997026,0.9013140659255392,0,52.0
38,76217,617,Employed,Master,13,14530,72,Married,2,Rent,243,0.5799190612143843,3,0,0.4091824201471993,0,Education,0,33,27,9530,1264,119387,39122,6351.416666666667,0.9382068288194918,5,80265,0.22103,0.2036672132633073,351.1301204382757,0.093542929336753,1,41.6
22,47368,510,Employed,Master,3,17742,60,Married,3,Own,498,0.2101381176765722,2,2,0.4438620362645361,0,Debt Consolidation,0,27,1,23922,1029,37535,46781,3947.3333333333335,0.8490957675370107,11,3108,0.267742,0.2141936,484.1755247413428,0.2488200113345742,0,61.0
44,52647,596,Employed,Bachelor,22,18588,72,Married,1,Own,379,0.1736125492062749,4,2,0.3094015114842594,0,Debt Consolidation,0,28,21,4328,2922,46374,3576,4387.25,0.8185433254996661,5,42798,0.235588,0.2573228523668008,509.0929749006793,0.2024258874923196,0,53.0
45,50780,561,Employed,Associate,23,23773,36,Married,2,Own,449,0.2984656393490945,3,1,0.149348121952176,0,Home,0,23,1,9975,2238,78931,60765,4231.666666666667,0.9163987203478576,2,18166,0.2282729999999999,0.2080916516959076,893.3217423813173,0.3172087614922372,0,54.0
43,63545,643,Employed,Master,17,22080,96,Divorced,2,Mortgage,319,0.5184526883771209,3,1,0.1754980410379873,0,Home,0,17,24,2726,190,29135,19432,5295.416666666667,0.9575807175384468,5,9703,0.23558,0.2761608262547171,572.5877105157806,0.1683696990508988,0,48.0
50,80218,609,Employed,High School,24,25942,36,Married,2,Mortgage,1244,0.3351926972057552,4,4,0.3250961518675181,0,Other,1,25,25,894,978,101385,69571,6684.833333333333,0.5412551190481565,5,31814,0.206442,0.2267702076650482,999.8458077276422,0.3356621916867998,0,56.0
40,54549,554,Employed,Bachelor,18,11861,48,Married,3,Rent,271,0.085092131544351,3,1,0.5932254185918152,0,Education,0,26,22,3859,1225,84088,30128,4545.75,0.8248930164492398,6,53960,0.229861,0.249285652928372,392.8042773696471,0.1460274492371219,1,44.0
57,17855,537,Employed,Associate,39,16301,48,Married,3,Other,342,0.51430334036665,1,0,0.1580670534081682,0,Home,0,18,23,4395,487,55732,46736,1487.9166666666667,0.9051882356990416,8,8996,0.242801,0.2090931745207717,503.97705259392905,0.5685648071199747,0,53.0
45,174403,451,Unemployed,Bachelor,18,30580,48,Single,0,Own,367,0.4455626824336246,1,0,0.4962767928154264,1,Home,0,26,18,2268,303,240044,12055,14533.583333333334,0.825928025832045,3,227989,0.30008,0.3042920335389535,1108.7100939658762,0.1015379387257702,1,52.8
65,139381,673,Employed,Bachelor,45,20416,36,Married,3,Rent,392,0.1667460844831079,3,1,0.6708571677604983,0,Home,0,32,8,6754,519,217116,35455,11615.083333333334,0.945363534592318,8,181661,0.1689159999999999,0.1909628687400656,749.3635762774084,0.0982656381811645,1,36.8
29,15818,593,Employed,High School,6,16538,60,Widowed,2,Rent,379,0.2199532738829094,2,2,0.5610964233435581,0,Home,0,26,25,9835,2081,11916,7330,1318.1666666666667,0.7154621836665613,2,4586,0.225038,0.247260590319667,482.7597496560121,0.653756290041228,0,60.0
38,59958,460,Unemployed,Doctorate,14,46708,60,Single,0,Rent,387,0.327509138875234,5,0,0.4438968231267355,0,Other,0,30,26,989,713,83130,93839,4996.5,0.955917214070798,3,10508,0.321708,0.2879246641445786,1476.7033822289293,0.3730017776901689,0,59.0
51,31926,537,Employed,Bachelor,25,17021,48,Married,1,Mortgage,574,0.4468500374853312,2,1,0.1519121125025744,0,Home,0,28,7,7120,369,62145,23156,2660.5,0.6618709479688066,6,38989,0.243521,0.2521922940204893,566.450696164355,0.4286602879775813,0,53.0
39,79786,596,Employed,Doctorate,17,55483,48,Married,0,Rent,1045,0.1055819214497152,1,1,0.0778469196318717,0,Home,0,23,26,12391,1206,24213,4403,6648.833333333333,0.6385156195020553,7,19810,0.252483,0.2707145778221181,1904.3367506980344,0.4435871081189234,0,49.0
35,37033,602,Employed,High School,12,9308,48,Married,0,Rent,484,0.2941733952552072,2,2,0.2060482934717306,0,Other,1,21,10,2437,4211,98751,23552,3086.083333333333,0.8423741612525412,5,75199,0.203308,0.1981575882303177,282.3329184171005,0.2483189323307646,0,54.0
43,28755,645,Employed,Doctorate,23,6958,60,Married,0,Rent,268,0.1419942991638034,1,1,0.2080819848294336,0,Auto,0,23,16,3298,843,38631,78000,2396.25,0.6110776134239951,2,8637,0.189458,0.2089926134259491,187.8431957130325,0.1902319022276609,0,50.0
48,35580,523,Employed,Master,25,14779,60,Single,1,Other,238,0.2606546729143123,5,2,0.2045941858630845,0,Auto,0,20,12,14426,415,153745,6626,2965.0,0.8445613773300905,4,147119,0.258279,0.2577400117043384,440.5150020798954,0.2288414846812463,0,49.0
44,77104,582,Employed,High School,23,10023,96,Single,1,Other,472,0.122400398070042,2,1,0.0334906075305367,0,Auto,0,31,11,685,690,121239,32208,6425.333333333333,0.7684889974458232,6,89031,0.254023,0.2417588148657623,236.829291137166,0.1103179017125699,0,47.0
61,35651,610,Employed,Bachelor,37,24977,60,Single,3,Rent,135,0.4298624517659596,3,0,0.2651810057445141,0,Debt Consolidation,1,13,3,1732,203,27307,4032,2970.9166666666665,0.7271342162761713,6,23275,0.2249769999999999,0.2574270551983407,744.023278517986,0.2958761140561508,0,60.0
31,70798,574,Employed,High School,8,12108,96,Married,3,Mortgage,581,0.5843272706080839,4,0,0.2880338465476085,0,Home,0,25,22,824,2845,104936,12859,5899.833333333333,0.6620519303345357,9,92077,0.260108,0.2613394991199577,301.8459810229225,0.1496391391321092,0,51.0
62,259278,576,Employed,Bachelor,37,21480,36,Divorced,0,Mortgage,475,0.2890328296772042,3,2,0.1120019563237064,0,Auto,0,20,12,14355,267,136162,10914,21606.5,0.7855378338668739,7,125248,0.21848,0.2393558787504962,841.9953925487231,0.0609536663758,1,35.2
27,24337,594,Self-Employed,High School,2,18831,72,Divorced,1,Rent,331,0.189814453446271,3,2,0.2114193459891637,0,Home,0,22,27,2880,1431,23230,13393,2028.0833333333333,0.977159716455118,9,9837,0.236831,0.257461543755485,515.9098294503048,0.4175912377615834,0,56.0
58,28326,602,Employed,Bachelor,35,42945,120,Divorced,5,Other,310,0.0708853690963924,6,2,0.4144389580783487,0,Other,0,26,25,2733,3322,21215,13392,2360.5,0.8456207594764372,4,7823,0.296945,0.3354112671236053,1245.9367638527522,0.6591555873131761,0,54.0
28,24188,535,Employed,High School,6,20190,48,Married,3,Rent,498,0.33136609031037,5,1,0.1273830918535929,0,Other,0,17,25,9492,1484,88851,21076,2015.6666666666667,0.6612008911678902,7,67775,0.24769,0.2952478284404287,721.3912817573762,0.6049568125139951,0,50.0
51,65623,648,Employed,Bachelor,29,12433,72,Single,1,Rent,325,0.06189293471914,1,0,0.4456307412105011,0,Auto,0,24,10,1694,1353,42275,40367,5468.583333333333,0.8413969785641098,4,1908,0.203433,0.2150906428032476,308.780369068456,0.1158947995187887,0,52.0
23,87305,620,Employed,Bachelor,0,17308,36,Married,3,Own,271,0.4780925608078692,3,1,0.1669493953255627,0,Debt Consolidation,0,31,27,1931,392,37608,36641,7275.416666666667,0.6047229183098113,4,2717,0.192308,0.1685178156456899,615.8014225750441,0.1218901216528323,1,37.6
28,40485,576,Employed,Associate,7,8938,48,Married,1,Mortgage,393,0.3646082952494033,4,1,0.4497792664075453,0,Auto,1,19,13,4382,1024,114061,18036,3373.75,0.8341100142562202,4,96025,0.215938,0.2459132483939436,294.3247744344086,0.2037272395507695,0,61.0
36,96482,581,Employed,Doctorate,18,18597,84,Single,0,Own,201,0.1056863369537642,7,0,0.1278152300435381,0,Other,0,24,16,2205,1575,43085,10524,8040.166666666667,0.7350858727840467,8,32561,0.253097,0.2577624705547908,479.9895745885437,0.0846984400723712,1,38.400000000000006
65,52502,652,Employed,High School,47,41358,36,Single,0,Mortgage,195,0.1441040163345839,1,0,0.0572297458959495,0,Auto,0,23,25,17324,509,100883,31231,4375.166666666667,0.8248662819907004,4,69652,0.200358,0.2119530858581026,1562.3158451270656,0.4016568919569689,0,41.0
29,62164,567,Employed,Doctorate,7,28744,60,Married,2,Own,566,0.5440065175693268,3,1,0.1873912222937104,0,Auto,0,20,9,3809,318,54972,5271,5180.333333333333,0.8692975877547342,10,49701,0.2502439999999999,0.2007610259834806,762.7578595754068,0.2565004554871771,1,41.6
45,48618,581,Employed,High School,25,21351,48,Divorced,0,Mortgage,861,0.3323264255329475,3,1,0.4277102744210826,1,Debt Consolidation,0,25,10,2233,81,35743,33870,4051.5,0.5931359103491539,5,1873,0.225851,0.2302598214276581,684.6349414596392,0.3814969619794247,0,69.0
48,42140,624,Employed,Bachelor,27,23545,96,Married,4,Own,447,0.0291804449851743,3,1,0.020165391131291,0,Other,0,16,1,1532,304,231451,124522,3511.6666666666665,0.6420202279290907,2,106929,0.246545,0.2618461286002197,587.7654999547826,0.2946650688053486,0,47.0
37,55430,610,Employed,Master,15,44420,48,Married,1,Rent,613,0.1284786884758061,3,0,0.2400878396614537,0,Debt Consolidation,0,20,25,16706,275,55054,24133,4619.166666666667,0.8764037593262494,6,30921,0.23442,0.2522657587209264,1478.4586059032258,0.4527783379187932,0,48.0
48,118222,570,Employed,Bachelor,23,26465,60,Single,3,Mortgage,781,0.4501362337097218,1,1,0.2598071773274771,0,Home,0,31,12,2982,594,81669,4374,9851.833333333334,0.8943522126079116,4,77295,0.246465,0.2510314122276396,778.383873582563,0.1582836230396267,1,40.0
50,72463,631,Employed,High School,26,30067,60,Married,2,Mortgage,375,0.4103347158357383,2,1,0.2661887410700463,0,Home,0,20,25,14143,311,14454,10542,6038.583333333333,0.7487822910035946,3,3912,0.219567,0.2306499131048134,848.7259739456641,0.2026511693877974,0,50.0
59,55947,651,Employed,Doctorate,37,99221,60,Married,2,Rent,233,0.4962947669498356,3,1,0.2360079624513598,0,Debt Consolidation,0,22,4,4573,2146,64578,23505,4662.25,0.6324969234139765,3,41073,0.278721,0.2821427368264106,3102.166004023262,0.715355462281787,0,50.0
48,55698,465,Employed,Bachelor,25,10087,36,Married,0,Rent,394,0.1479418889754852,6,3,0.0679767026846073,0,Home,0,26,13,2990,3821,40536,9417,4641.5,0.6252118989637909,3,31119,0.262587,0.2635317812430392,408.311619913368,0.1728561068433411,0,49.0
39,73853,505,Employed,High School,19,33788,24,Single,0,Mortgage,365,0.3538376108178102,2,0,0.4495166084896053,0,Auto,0,27,8,966,476,14274,10449,6154.416666666667,0.933859445860215,4,3825,0.256288,0.2276548617640225,1765.6577909483071,0.3461997954230659,0,57.0
47,60650,575,Employed,High School,24,20901,108,Single,0,Other,311,0.3801713943533596,4,1,0.1491872493132484,0,Home,0,23,11,1583,3620,112666,1953,5054.166666666667,0.8101041583557386,6,110713,0.278401,0.2566051580135682,497.577417083296,0.1599823413849884,0,46.0
48,58464,593,Employed,Associate,27,27671,108,Single,2,Mortgage,1081,0.4375263032789859,5,1,0.1303130541761974,1,Home,0,19,5,2100,6590,161524,20579,4872.0,0.7637145428819875,6,140945,0.276171,0.255018409548627,655.7193035235568,0.3564694793767563,0,61.0
43,51430,596,Employed,High School,20,11848,60,Divorced,0,Other,275,0.1689939069737431,4,1,0.1631283799960836,0,Home,0,26,10,2381,746,15235,26135,4285.833333333333,0.7839900176992202,3,4202,0.218848,0.2339806928553401,336.7159766255482,0.1427297631636511,0,49.0
57,88438,591,Employed,Bachelor,36,32489,36,Married,0,Other,409,0.2230083573474918,3,0,0.2142056654753599,0,Auto,0,28,1,12883,3021,56765,19590,7369.833333333333,0.94319335472347,4,37175,0.221989,0.2161286868234527,1234.2723642064798,0.2229727986892258,0,55.0
50,63223,632,Employed,Bachelor,29,36135,36,Married,0,Rent,256,0.5180586869358811,4,2,0.1450638367204382,0,Other,0,24,13,1692,651,26841,12366,5268.583333333333,0.8017911122374443,7,14475,0.205135,0.2445018279329707,1426.2344526118784,0.3192954056489338,0,48.0
44,85266,527,Employed,High School,21,11012,36,Married,2,Own,314,0.2138489040223197,0,1,0.240480625007436,0,Debt Consolidation,0,17,9,11691,6230,42697,22126,7105.5,0.806513542229545,3,20571,0.232512,0.228948701705392,425.6682974659625,0.1040979941546636,1,41.6
57,97783,646,Employed,Bachelor,36,8768,36,Married,3,Mortgage,193,0.094321405078204,3,0,0.2835799234441183,1,Auto,0,24,12,3393,6320,64525,44334,8148.583333333333,0.8026442315312433,3,20191,0.170768,0.1853250868434779,319.3313367346548,0.0628736696646232,1,47.2
